OBJECTID,ISO_CODE,COUNTRY_NAME,Date_epicrv,NewCase,TotalCase,NewDeath,TotalDeath
377,ARM,Armenia,2020-03-02T00:00:00.000Z,0,1,0,0
378,ARM,Armenia,2020-03-03T00:00:00.000Z,0,1,0,0
379,ARM,Armenia,2020-03-04T00:00:00.000Z,0,1,0,0
380,ARM,Armenia,2020-03-05T00:00:00.000Z,0,1,0,0
381,ARM,Armenia,2020-03-06T00:00:00.000Z,0,1,0,0
382,ARM,Armenia,2020-03-07T00:00:00.000Z,0,1,0,0
383,ARM,Armenia,2020-03-08T00:00:00.000Z,0,1,0,0
384,ARM,Armenia,2020-03-09T00:00:00.000Z,0,1,0,0
385,ARM,Armenia,2020-03-10T00:00:00.000Z,0,1,0,0
386,ARM,Armenia,2020-03-11T00:00:00.000Z,0,1,0,0
387,ARM,Armenia,2020-03-12T00:00:00.000Z,0,1,0,0
388,ARM,Armenia,2020-03-13T00:00:00.000Z,7,8,0,0
389,ARM,Armenia,2020-03-14T00:00:00.000Z,0,8,0,0
390,ARM,Armenia,2020-03-15T00:00:00.000Z,18,26,0,0
391,ARM,Armenia,2020-03-16T00:00:00.000Z,26,52,0,0
392,ARM,Armenia,2020-03-17T00:00:00.000Z,0,52,0,0
393,ARM,Armenia,2020-03-18T00:00:00.000Z,32,84,0,0
394,ARM,Armenia,2020-03-19T00:00:00.000Z,38,122,0,0
395,ARM,Armenia,2020-03-20T00:00:00.000Z,14,136,0,0
396,ARM,Armenia,2020-03-21T00:00:00.000Z,24,160,0,0
397,ARM,Armenia,2020-03-22T00:00:00.000Z,0,160,0,0
398,ARM,Armenia,2020-03-23T00:00:00.000Z,30,190,0,0
399,ARM,Armenia,2020-03-24T00:00:00.000Z,45,235,0,0
400,ARM,Armenia,2020-03-25T00:00:00.000Z,30,265,0,0
401,ARM,Armenia,2020-03-26T00:00:00.000Z,25,290,0,0
402,ARM,Armenia,2020-03-27T00:00:00.000Z,39,329,1,1
403,ARM,Armenia,2020-03-28T00:00:00.000Z,43,372,0,1
404,ARM,Armenia,2020-03-29T00:00:00.000Z,52,424,2,3
405,ARM,Armenia,2020-03-30T00:00:00.000Z,58,482,0,3
406,ARM,Armenia,2020-03-31T00:00:00.000Z,0,482,0,3
407,ARM,Armenia,2020-04-01T00:00:00.000Z,50,532,0,3
408,ARM,Armenia,2020-04-02T00:00:00.000Z,39,571,0,3
409,ARM,Armenia,2020-04-03T00:00:00.000Z,69,640,1,4
410,ARM,Armenia,2020-04-04T00:00:00.000Z,96,736,3,7
411,ARM,Armenia,2020-04-05T00:00:00.000Z,10,746,0,7
412,ARM,Armenia,2020-04-06T00:00:00.000Z,0,746,0,7
413,ARM,Armenia,2020-04-07T00:00:00.000Z,87,833,1,8
414,ARM,Armenia,2020-04-08T00:00:00.000Z,44,877,0,8
415,ARM,Armenia,2020-04-09T00:00:00.000Z,44,921,2,10
416,ARM,Armenia,2020-04-10T00:00:00.000Z,16,937,1,11
417,ARM,Armenia,2020-04-11T00:00:00.000Z,0,937,0,11
418,ARM,Armenia,2020-04-12T00:00:00.000Z,76,1013,2,13
419,ARM,Armenia,2020-04-13T00:00:00.000Z,26,1039,1,14
420,ARM,Armenia,2020-04-14T00:00:00.000Z,0,1039,0,14
421,ARM,Armenia,2020-04-15T00:00:00.000Z,28,1067,2,16
422,ARM,Armenia,2020-04-16T00:00:00.000Z,68,1135,2,18
423,ARM,Armenia,2020-04-17T00:00:00.000Z,24,1159,0,18
424,ARM,Armenia,2020-04-18T00:00:00.000Z,42,1201,1,19
425,ARM,Armenia,2020-04-19T00:00:00.000Z,47,1248,1,20
426,ARM,Armenia,2020-04-20T00:00:00.000Z,43,1291,0,20
427,ARM,Armenia,2020-04-21T00:00:00.000Z,48,1339,2,22
428,ARM,Armenia,2020-04-22T00:00:00.000Z,38,1377,2,24
429,ARM,Armenia,2020-04-23T00:00:00.000Z,0,1377,0,24
430,ABW,Aruba,2020-03-17T00:00:00.000Z,2,2,0,0
431,ABW,Aruba,2020-03-18T00:00:00.000Z,2,4,0,0
432,ABW,Aruba,2020-03-19T00:00:00.000Z,1,5,0,0
433,ABW,Aruba,2020-03-20T00:00:00.000Z,0,5,0,0
434,ABW,Aruba,2020-03-21T00:00:00.000Z,0,5,0,0
435,ABW,Aruba,2020-03-22T00:00:00.000Z,0,5,0,0
436,ABW,Aruba,2020-03-23T00:00:00.000Z,3,8,0,0
437,ABW,Aruba,2020-03-24T00:00:00.000Z,4,12,0,0
438,ABW,Aruba,2020-03-25T00:00:00.000Z,0,12,0,0
439,ABW,Aruba,2020-03-26T00:00:00.000Z,7,19,0,0
440,ABW,Aruba,2020-03-27T00:00:00.000Z,0,19,0,0
441,ABW,Aruba,2020-03-28T00:00:00.000Z,9,28,0,0
442,ABW,Aruba,2020-03-29T00:00:00.000Z,18,46,0,0
443,ABW,Aruba,2020-03-30T00:00:00.000Z,0,46,0,0
444,ABW,Aruba,2020-03-31T00:00:00.000Z,4,50,0,0
445,ABW,Aruba,2020-04-01T00:00:00.000Z,5,55,0,0
446,ABW,Aruba,2020-04-02T00:00:00.000Z,0,55,0,0
447,ABW,Aruba,2020-04-03T00:00:00.000Z,5,60,0,0
448,ABW,Aruba,2020-04-04T00:00:00.000Z,2,62,0,0
449,ABW,Aruba,2020-04-05T00:00:00.000Z,2,64,0,0
450,ABW,Aruba,2020-04-06T00:00:00.000Z,0,64,0,0
451,ABW,Aruba,2020-04-07T00:00:00.000Z,0,64,0,0
452,ABW,Aruba,2020-04-08T00:00:00.000Z,7,71,0,0
453,ABW,Aruba,2020-04-09T00:00:00.000Z,3,74,0,0
454,ABW,Aruba,2020-04-10T00:00:00.000Z,8,82,0,0
455,ABW,Aruba,2020-04-11T00:00:00.000Z,4,86,0,0
456,ABW,Aruba,2020-04-12T00:00:00.000Z,6,92,0,0
457,ABW,Aruba,2020-04-13T00:00:00.000Z,0,92,0,0
458,ABW,Aruba,2020-04-14T00:00:00.000Z,0,92,0,0
459,ABW,Aruba,2020-04-15T00:00:00.000Z,0,92,0,0
460,ABW,Aruba,2020-04-16T00:00:00.000Z,1,93,1,1
461,ABW,Aruba,2020-04-17T00:00:00.000Z,2,95,1,2
462,ABW,Aruba,2020-04-18T00:00:00.000Z,1,96,0,2
463,ABW,Aruba,2020-04-19T00:00:00.000Z,0,96,0,2
464,ABW,Aruba,2020-04-20T00:00:00.000Z,1,97,0,2
465,ABW,Aruba,2020-04-21T00:00:00.000Z,0,97,0,2
466,ABW,Aruba,2020-04-22T00:00:00.000Z,0,97,0,2
467,ABW,Aruba,2020-04-23T00:00:00.000Z,3,100,0,2
468,AUS,Australia,2020-01-25T00:00:00.000Z,3,3,0,0
469,AUS,Australia,2020-01-26T00:00:00.000Z,1,4,0,0
470,AUS,Australia,2020-01-27T00:00:00.000Z,1,5,0,0
471,AUS,Australia,2020-01-28T00:00:00.000Z,0,5,0,0
472,AUS,Australia,2020-01-29T00:00:00.000Z,2,7,0,0
473,AUS,Australia,2020-01-30T00:00:00.000Z,2,9,0,0
474,AUS,Australia,2020-01-31T00:00:00.000Z,0,9,0,0
475,AUS,Australia,2020-02-01T00:00:00.000Z,3,12,0,0
476,AUS,Australia,2020-02-02T00:00:00.000Z,0,12,0,0
477,AUS,Australia,2020-02-03T00:00:00.000Z,0,12,0,0
478,AUS,Australia,2020-02-04T00:00:00.000Z,1,13,0,0
479,AUS,Australia,2020-02-05T00:00:00.000Z,1,14,0,0
480,AUS,Australia,2020-02-06T00:00:00.000Z,1,15,0,0
481,AUS,Australia,2020-02-07T00:00:00.000Z,0,15,0,0
482,AUS,Australia,2020-02-08T00:00:00.000Z,0,15,0,0
483,AUS,Australia,2020-02-09T00:00:00.000Z,0,15,0,0
484,AUS,Australia,2020-02-10T00:00:00.000Z,0,15,0,0
485,AUS,Australia,2020-02-11T00:00:00.000Z,0,15,0,0
486,AUS,Australia,2020-02-12T00:00:00.000Z,0,15,0,0
487,AUS,Australia,2020-02-13T00:00:00.000Z,0,15,0,0
488,AUS,Australia,2020-02-14T00:00:00.000Z,0,15,0,0
489,AUS,Australia,2020-02-15T00:00:00.000Z,0,15,0,0
490,AUS,Australia,2020-02-16T00:00:00.000Z,0,15,0,0
491,AUS,Australia,2020-02-17T00:00:00.000Z,0,15,0,0
492,AUS,Australia,2020-02-18T00:00:00.000Z,0,15,0,0
493,AUS,Australia,2020-02-19T00:00:00.000Z,0,15,0,0
494,AUS,Australia,2020-02-20T00:00:00.000Z,0,15,0,0
495,AUS,Australia,2020-02-21T00:00:00.000Z,2,17,0,0
496,AUS,Australia,2020-02-22T00:00:00.000Z,4,21,0,0
497,AUS,Australia,2020-02-23T00:00:00.000Z,1,22,0,0
498,AUS,Australia,2020-02-24T00:00:00.000Z,0,22,0,0
499,AUS,Australia,2020-02-25T00:00:00.000Z,1,23,0,0
500,AUS,Australia,2020-02-26T00:00:00.000Z,0,23,0,0
501,AUS,Australia,2020-02-27T00:00:00.000Z,0,23,0,0
502,AUS,Australia,2020-02-28T00:00:00.000Z,0,23,0,0
503,AUS,Australia,2020-02-29T00:00:00.000Z,2,25,0,0
504,AUS,Australia,2020-03-01T00:00:00.000Z,2,27,1,1
505,AUS,Australia,2020-03-02T00:00:00.000Z,6,33,0,1
506,AUS,Australia,2020-03-03T00:00:00.000Z,0,33,0,1
507,AUS,Australia,2020-03-04T00:00:00.000Z,0,33,0,1
508,AUS,Australia,2020-03-05T00:00:00.000Z,24,57,1,2
509,AUS,Australia,2020-03-06T00:00:00.000Z,5,62,0,2
510,AUS,Australia,2020-03-07T00:00:00.000Z,8,70,0,2
511,AUS,Australia,2020-03-08T00:00:00.000Z,7,77,1,3
512,AUS,Australia,2020-03-09T00:00:00.000Z,15,92,0,3
513,AUS,Australia,2020-03-10T00:00:00.000Z,0,92,0,3
514,AUS,Australia,2020-03-11T00:00:00.000Z,30,122,0,3
515,AUS,Australia,2020-03-12T00:00:00.000Z,18,140,0,3
516,AUS,Australia,2020-03-13T00:00:00.000Z,49,189,0,3
517,AUS,Australia,2020-03-14T00:00:00.000Z,8,197,0,3
518,AUS,Australia,2020-03-15T00:00:00.000Z,101,298,2,5
519,AUS,Australia,2020-03-16T00:00:00.000Z,38,336,0,5
520,AUS,Australia,2020-03-17T00:00:00.000Z,78,414,0,5
521,AUS,Australia,2020-03-18T00:00:00.000Z,96,510,1,6
522,AUS,Australia,2020-03-19T00:00:00.000Z,199,709,0,6
523,AUS,Australia,2020-03-20T00:00:00.000Z,164,873,1,7
524,AUS,Australia,2020-03-21T00:00:00.000Z,208,1081,0,7
525,AUS,Australia,2020-03-22T00:00:00.000Z,17,1098,0,7
526,AUS,Australia,2020-03-23T00:00:00.000Z,611,1709,0,7
527,AUS,Australia,2020-03-24T00:00:00.000Z,427,2136,1,8
528,AUS,Australia,2020-03-25T00:00:00.000Z,287,2423,0,8
529,AUS,Australia,2020-03-26T00:00:00.000Z,376,2799,3,11
530,AUS,Australia,2020-03-27T00:00:00.000Z,186,2985,2,13
531,AUS,Australia,2020-03-28T00:00:00.000Z,650,3635,1,14
532,AUS,Australia,2020-03-29T00:00:00.000Z,331,3966,2,16
533,AUS,Australia,2020-03-30T00:00:00.000Z,279,4245,2,18
534,AUS,Australia,2020-03-31T00:00:00.000Z,312,4557,1,19
535,AUS,Australia,2020-04-01T00:00:00.000Z,303,4860,1,20
536,AUS,Australia,2020-04-02T00:00:00.000Z,116,4976,1,21
537,AUS,Australia,2020-04-03T00:00:00.000Z,374,5350,5,26
538,AUS,Australia,2020-04-04T00:00:00.000Z,104,5454,2,28
539,AUS,Australia,2020-04-05T00:00:00.000Z,181,5635,6,34
540,AUS,Australia,2020-04-06T00:00:00.000Z,160,5795,5,39
541,AUS,Australia,2020-04-07T00:00:00.000Z,49,5844,3,42
542,AUS,Australia,2020-04-08T00:00:00.000Z,112,5956,3,45
543,AUS,Australia,2020-04-09T00:00:00.000Z,96,6052,5,50
544,AUS,Australia,2020-04-10T00:00:00.000Z,100,6152,2,52
545,AUS,Australia,2020-04-11T00:00:00.000Z,137,6289,4,56
546,AUS,Australia,2020-04-12T00:00:00.000Z,24,6313,3,59
547,AUS,Australia,2020-04-13T00:00:00.000Z,9,6322,2,61
548,AUS,Australia,2020-04-14T00:00:00.000Z,44,6366,0,61
549,AUS,Australia,2020-04-15T00:00:00.000Z,50,6416,0,61
550,AUS,Australia,2020-04-16T00:00:00.000Z,42,6458,2,63
551,AUS,Australia,2020-04-17T00:00:00.000Z,10,6468,0,63
552,AUS,Australia,2020-04-18T00:00:00.000Z,65,6533,4,67
553,AUS,Australia,2020-04-19T00:00:00.000Z,73,6606,3,70
554,AUS,Australia,2020-04-20T00:00:00.000Z,6,6612,0,70
555,AUS,Australia,2020-04-21T00:00:00.000Z,13,6625,1,71
556,AUS,Australia,2020-04-22T00:00:00.000Z,22,6647,3,74
557,AUS,Australia,2020-04-23T00:00:00.000Z,7,6654,0,74
558,AUT,Austria,2020-02-25T00:00:00.000Z,2,2,0,0
559,AUT,Austria,2020-02-26T00:00:00.000Z,0,2,0,0
560,AUT,Austria,2020-02-27T00:00:00.000Z,2,4,0,0
561,AUT,Austria,2020-02-28T00:00:00.000Z,1,5,0,0
562,AUT,Austria,2020-02-29T00:00:00.000Z,5,10,0,0
563,AUT,Austria,2020-03-01T00:00:00.000Z,0,10,0,0
564,AUT,Austria,2020-03-02T00:00:00.000Z,8,18,0,0
565,AUT,Austria,2020-03-03T00:00:00.000Z,6,24,0,0
566,AUT,Austria,2020-03-04T00:00:00.000Z,5,29,0,0
567,AUT,Austria,2020-03-05T00:00:00.000Z,8,37,0,0
568,AUT,Austria,2020-03-06T00:00:00.000Z,29,66,0,0
569,AUT,Austria,2020-03-07T00:00:00.000Z,13,79,0,0
570,AUT,Austria,2020-03-08T00:00:00.000Z,23,102,0,0
571,AUT,Austria,2020-03-09T00:00:00.000Z,10,112,0,0
572,AUT,Austria,2020-03-10T00:00:00.000Z,70,182,0,0
573,AUT,Austria,2020-03-11T00:00:00.000Z,0,182,0,0
574,AUT,Austria,2020-03-12T00:00:00.000Z,179,361,1,1
575,AUT,Austria,2020-03-13T00:00:00.000Z,143,504,0,1
576,AUT,Austria,2020-03-14T00:00:00.000Z,151,655,0,1
577,AUT,Austria,2020-03-15T00:00:00.000Z,205,860,0,1
578,AUT,Austria,2020-03-16T00:00:00.000Z,99,959,0,1
579,AUT,Austria,2020-03-17T00:00:00.000Z,373,1332,2,3
580,AUT,Austria,2020-03-18T00:00:00.000Z,314,1646,1,4
581,AUT,Austria,2020-03-19T00:00:00.000Z,197,1843,1,5
582,AUT,Austria,2020-03-20T00:00:00.000Z,806,2649,1,6
583,AUT,Austria,2020-03-21T00:00:00.000Z,375,3024,2,8
584,AUT,Austria,2020-03-22T00:00:00.000Z,0,3024,0,8
585,AUT,Austria,2020-03-23T00:00:00.000Z,607,3631,8,16
586,AUT,Austria,2020-03-24T00:00:00.000Z,855,4486,9,25
587,AUT,Austria,2020-03-25T00:00:00.000Z,796,5282,5,30
588,AUT,Austria,2020-03-26T00:00:00.000Z,606,5888,4,34
589,AUT,Austria,2020-03-27T00:00:00.000Z,1141,7029,18,52
590,AUT,Austria,2020-03-28T00:00:00.000Z,668,7697,16,68
591,AUT,Austria,2020-03-29T00:00:00.000Z,594,8291,0,68
592,AUT,Austria,2020-03-30T00:00:00.000Z,522,8813,18,86
593,AUT,Austria,2020-03-31T00:00:00.000Z,805,9618,22,108
594,AUT,Austria,2020-04-01T00:00:00.000Z,564,10182,20,128
595,AUT,Austria,2020-04-02T00:00:00.000Z,529,10711,18,146
596,AUT,Austria,2020-04-03T00:00:00.000Z,418,11129,12,158
597,AUT,Austria,2020-04-04T00:00:00.000Z,396,11525,10,168
598,AUT,Austria,2020-04-05T00:00:00.000Z,241,11766,18,186
599,AUT,Austria,2020-04-06T00:00:00.000Z,217,11983,18,204
600,AUT,Austria,2020-04-07T00:00:00.000Z,314,12297,16,220
601,AUT,Austria,2020-04-08T00:00:00.000Z,343,12640,23,243
602,AUT,Austria,2020-04-09T00:00:00.000Z,329,12969,30,273
603,AUT,Austria,2020-04-10T00:00:00.000Z,279,13248,22,295
604,AUT,Austria,2020-04-11T00:00:00.000Z,312,13560,24,319
605,AUT,Austria,2020-04-12T00:00:00.000Z,247,13807,18,337
606,AUT,Austria,2020-04-13T00:00:00.000Z,130,13937,13,350
607,AUT,Austria,2020-04-14T00:00:00.000Z,106,14043,18,368
608,AUT,Austria,2020-04-15T00:00:00.000Z,191,14234,16,384
609,AUT,Austria,2020-04-16T00:00:00.000Z,136,14370,9,393
610,AUT,Austria,2020-04-17T00:00:00.000Z,78,14448,17,410
611,AUT,Austria,2020-04-18T00:00:00.000Z,155,14603,21,431
612,AUT,Austria,2020-04-19T00:00:00.000Z,59,14662,12,443
613,AUT,Austria,2020-04-20T00:00:00.000Z,48,14710,9,452
614,AUT,Austria,2020-04-21T00:00:00.000Z,73,14783,10,462
615,AUT,Austria,2020-04-22T00:00:00.000Z,50,14833,1,463
616,AUT,Austria,2020-04-23T00:00:00.000Z,0,14833,0,463
617,AZE,Azerbaijan,2020-02-29T00:00:00.000Z,3,3,0,0
618,AZE,Azerbaijan,2020-03-01T00:00:00.000Z,0,3,0,0
619,AZE,Azerbaijan,2020-03-02T00:00:00.000Z,0,3,0,0
620,AZE,Azerbaijan,2020-03-03T00:00:00.000Z,0,3,0,0
621,AZE,Azerbaijan,2020-03-04T00:00:00.000Z,0,3,0,0
622,AZE,Azerbaijan,2020-03-05T00:00:00.000Z,0,3,0,0
623,AZE,Azerbaijan,2020-03-06T00:00:00.000Z,6,9,0,0
624,AZE,Azerbaijan,2020-03-07T00:00:00.000Z,0,9,0,0
625,AZE,Azerbaijan,2020-03-08T00:00:00.000Z,0,9,0,0
626,AZE,Azerbaijan,2020-03-09T00:00:00.000Z,0,9,0,0
627,AZE,Azerbaijan,2020-03-10T00:00:00.000Z,0,9,0,0
628,AZE,Azerbaijan,2020-03-11T00:00:00.000Z,0,9,0,0
629,AZE,Azerbaijan,2020-03-12T00:00:00.000Z,2,11,0,0
630,AZE,Azerbaijan,2020-03-13T00:00:00.000Z,0,11,0,0
631,AZE,Azerbaijan,2020-03-14T00:00:00.000Z,8,19,0,0
632,AZE,Azerbaijan,2020-03-15T00:00:00.000Z,2,21,0,0
633,AZE,Azerbaijan,2020-03-16T00:00:00.000Z,0,21,0,0
634,AZE,Azerbaijan,2020-03-17T00:00:00.000Z,0,21,0,0
635,AZE,Azerbaijan,2020-03-18T00:00:00.000Z,13,34,1,1
636,AZE,Azerbaijan,2020-03-19T00:00:00.000Z,0,34,0,1
637,AZE,Azerbaijan,2020-03-20T00:00:00.000Z,10,44,0,1
638,AZE,Azerbaijan,2020-03-21T00:00:00.000Z,9,53,0,1
639,AZE,Azerbaijan,2020-03-22T00:00:00.000Z,0,53,0,1
640,AZE,Azerbaijan,2020-03-23T00:00:00.000Z,12,65,0,1
641,AZE,Azerbaijan,2020-03-24T00:00:00.000Z,7,72,0,1
642,AZE,Azerbaijan,2020-03-25T00:00:00.000Z,15,87,0,1
643,AZE,Azerbaijan,2020-03-26T00:00:00.000Z,6,93,1,2
644,AZE,Azerbaijan,2020-03-27T00:00:00.000Z,29,122,1,3
645,AZE,Azerbaijan,2020-03-28T00:00:00.000Z,25,147,0,3
646,AZE,Azerbaijan,2020-03-29T00:00:00.000Z,17,164,1,4
647,AZE,Azerbaijan,2020-03-30T00:00:00.000Z,26,190,0,4
648,AZE,Azerbaijan,2020-03-31T00:00:00.000Z,83,273,0,4
649,AZE,Azerbaijan,2020-04-01T00:00:00.000Z,25,298,1,5
650,AZE,Azerbaijan,2020-04-02T00:00:00.000Z,61,359,0,5
651,AZE,Azerbaijan,2020-04-03T00:00:00.000Z,41,400,0,5
652,AZE,Azerbaijan,2020-04-04T00:00:00.000Z,43,443,0,5
653,AZE,Azerbaijan,2020-04-05T00:00:00.000Z,69,512,0,5
654,AZE,Azerbaijan,2020-04-06T00:00:00.000Z,72,584,0,5
655,AZE,Azerbaijan,2020-04-07T00:00:00.000Z,57,641,2,7
656,AZE,Azerbaijan,2020-04-08T00:00:00.000Z,76,717,1,8
657,AZE,Azerbaijan,2020-04-09T00:00:00.000Z,105,822,0,8
658,AZE,Azerbaijan,2020-04-10T00:00:00.000Z,104,926,1,9
659,AZE,Azerbaijan,2020-04-11T00:00:00.000Z,65,991,1,10
660,AZE,Azerbaijan,2020-04-12T00:00:00.000Z,67,1058,1,11
661,AZE,Azerbaijan,2020-04-13T00:00:00.000Z,40,1098,0,11
662,AZE,Azerbaijan,2020-04-14T00:00:00.000Z,50,1148,1,12
663,AZE,Azerbaijan,2020-04-15T00:00:00.000Z,49,1197,1,13
664,AZE,Azerbaijan,2020-04-16T00:00:00.000Z,56,1253,0,13
665,AZE,Azerbaijan,2020-04-17T00:00:00.000Z,30,1283,2,15
666,AZE,Azerbaijan,2020-04-18T00:00:00.000Z,57,1340,0,15
667,AZE,Azerbaijan,2020-04-19T00:00:00.000Z,33,1373,3,18
668,AZE,Azerbaijan,2020-04-20T00:00:00.000Z,25,1398,1,19
669,AZE,Azerbaijan,2020-04-21T00:00:00.000Z,38,1436,0,19
670,AZE,Azerbaijan,2020-04-22T00:00:00.000Z,44,1480,1,20
671,AZE,Azerbaijan,2020-04-23T00:00:00.000Z,0,1480,0,20
672,BHS,Bahamas,2020-03-17T00:00:00.000Z,1,1,0,0
673,BHS,Bahamas,2020-03-18T00:00:00.000Z,2,3,0,0
674,BHS,Bahamas,2020-03-19T00:00:00.000Z,0,3,0,0
675,BHS,Bahamas,2020-03-20T00:00:00.000Z,1,4,0,0
676,BHS,Bahamas,2020-03-21T00:00:00.000Z,0,4,0,0
677,BHS,Bahamas,2020-03-22T00:00:00.000Z,0,4,0,0
678,BHS,Bahamas,2020-03-23T00:00:00.000Z,0,4,0,0
679,BHS,Bahamas,2020-03-24T00:00:00.000Z,0,4,0,0
680,BHS,Bahamas,2020-03-25T00:00:00.000Z,0,4,0,0
681,BHS,Bahamas,2020-03-26T00:00:00.000Z,1,5,0,0
682,BHS,Bahamas,2020-03-27T00:00:00.000Z,0,5,0,0
683,BHS,Bahamas,2020-03-28T00:00:00.000Z,4,9,0,0
684,BHS,Bahamas,2020-03-29T00:00:00.000Z,1,10,0,0
685,BHS,Bahamas,2020-03-30T00:00:00.000Z,0,10,0,0
686,BHS,Bahamas,2020-03-31T00:00:00.000Z,4,14,0,0
687,BHS,Bahamas,2020-04-01T00:00:00.000Z,0,14,0,0
688,BHS,Bahamas,2020-04-02T00:00:00.000Z,1,15,0,0
689,BHS,Bahamas,2020-04-03T00:00:00.000Z,6,21,1,1
690,BHS,Bahamas,2020-04-04T00:00:00.000Z,3,24,2,3
691,BHS,Bahamas,2020-04-05T00:00:00.000Z,0,24,0,3
692,BHS,Bahamas,2020-04-06T00:00:00.000Z,4,28,1,4
693,BHS,Bahamas,2020-04-07T00:00:00.000Z,1,29,1,5
694,BHS,Bahamas,2020-04-08T00:00:00.000Z,4,33,0,5
695,BHS,Bahamas,2020-04-09T00:00:00.000Z,3,36,1,6
696,BHS,Bahamas,2020-04-10T00:00:00.000Z,4,40,1,7
697,BHS,Bahamas,2020-04-11T00:00:00.000Z,1,41,1,8
698,BHS,Bahamas,2020-04-12T00:00:00.000Z,1,42,0,8
699,BHS,Bahamas,2020-04-13T00:00:00.000Z,0,42,0,8
700,BHS,Bahamas,2020-04-14T00:00:00.000Z,5,47,0,8
701,BHS,Bahamas,2020-04-15T00:00:00.000Z,2,49,0,8
702,BHS,Bahamas,2020-04-16T00:00:00.000Z,0,49,0,8
703,BHS,Bahamas,2020-04-17T00:00:00.000Z,4,53,0,8
704,BHS,Bahamas,2020-04-18T00:00:00.000Z,1,54,1,9
705,BHS,Bahamas,2020-04-19T00:00:00.000Z,0,54,0,9
706,BHS,Bahamas,2020-04-20T00:00:00.000Z,4,58,0,9
707,BHS,Bahamas,2020-04-21T00:00:00.000Z,2,60,0,9
708,BHS,Bahamas,2020-04-22T00:00:00.000Z,4,64,0,9
709,BHS,Bahamas,2020-04-23T00:00:00.000Z,1,65,0,9
710,BHR,Bahrain,2020-02-24T00:00:00.000Z,2,2,0,0
711,BHR,Bahrain,2020-02-25T00:00:00.000Z,15,17,0,0
712,BHR,Bahrain,2020-02-26T00:00:00.000Z,16,33,0,0
713,BHR,Bahrain,2020-02-27T00:00:00.000Z,0,33,0,0
714,BHR,Bahrain,2020-02-28T00:00:00.000Z,5,38,0,0
715,BHR,Bahrain,2020-02-29T00:00:00.000Z,2,40,0,0
716,BHR,Bahrain,2020-03-01T00:00:00.000Z,0,40,0,0
717,BHR,Bahrain,2020-03-02T00:00:00.000Z,9,49,0,0
718,BHR,Bahrain,2020-03-03T00:00:00.000Z,0,49,0,0
719,BHR,Bahrain,2020-03-04T00:00:00.000Z,0,49,0,0
720,BHR,Bahrain,2020-03-05T00:00:00.000Z,0,49,0,0
721,BHR,Bahrain,2020-03-06T00:00:00.000Z,0,49,0,0
722,BHR,Bahrain,2020-03-07T00:00:00.000Z,7,56,0,0
723,BHR,Bahrain,2020-03-08T00:00:00.000Z,23,79,0,0
724,BHR,Bahrain,2020-03-09T00:00:00.000Z,16,95,0,0
725,BHR,Bahrain,2020-03-10T00:00:00.000Z,15,110,0,0
726,BHR,Bahrain,2020-03-11T00:00:00.000Z,79,189,0,0
727,BHR,Bahrain,2020-03-12T00:00:00.000Z,6,195,0,0
728,BHR,Bahrain,2020-03-13T00:00:00.000Z,0,195,0,0
729,BHR,Bahrain,2020-03-14T00:00:00.000Z,16,211,0,0
730,BHR,Bahrain,2020-03-15T00:00:00.000Z,3,214,0,0
731,BHR,Bahrain,2020-03-16T00:00:00.000Z,7,221,1,1
732,BHR,Bahrain,2020-03-17T00:00:00.000Z,16,237,0,1
733,BHR,Bahrain,2020-03-18T00:00:00.000Z,19,256,0,1
734,BHR,Bahrain,2020-03-19T00:00:00.000Z,13,269,0,1
735,BHR,Bahrain,2020-03-20T00:00:00.000Z,16,285,0,1
736,BHR,Bahrain,2020-03-21T00:00:00.000Z,21,306,0,1
737,BHR,Bahrain,2020-03-22T00:00:00.000Z,28,334,1,2
738,BHR,Bahrain,2020-03-23T00:00:00.000Z,5,339,0,2
739,BHR,Bahrain,2020-03-24T00:00:00.000Z,51,390,1,3
740,BHR,Bahrain,2020-03-25T00:00:00.000Z,29,419,0,3
741,BHR,Bahrain,2020-03-26T00:00:00.000Z,38,457,1,4
742,BHR,Bahrain,2020-03-27T00:00:00.000Z,9,466,0,4
743,BHR,Bahrain,2020-03-28T00:00:00.000Z,7,473,0,4
744,BHR,Bahrain,2020-03-29T00:00:00.000Z,26,499,0,4
745,BHR,Bahrain,2020-03-30T00:00:00.000Z,16,515,0,4
746,BHR,Bahrain,2020-03-31T00:00:00.000Z,52,567,0,4
747,BHR,Bahrain,2020-04-01T00:00:00.000Z,2,569,0,4
748,BHR,Bahrain,2020-04-02T00:00:00.000Z,66,635,0,4
749,BHR,Bahrain,2020-04-03T00:00:00.000Z,37,672,0,4
750,BHR,Bahrain,2020-04-04T00:00:00.000Z,16,688,0,4
751,BHR,Bahrain,2020-04-05T00:00:00.000Z,10,698,0,4
752,BHR,Bahrain,2020-04-06T00:00:00.000Z,25,723,0,4
753,BHR,Bahrain,2020-04-07T00:00:00.000Z,88,811,0,4
754,BHR,Bahrain,2020-04-08T00:00:00.000Z,10,821,1,5
755,BHR,Bahrain,2020-04-09T00:00:00.000Z,34,855,0,5
756,BHR,Bahrain,2020-04-10T00:00:00.000Z,58,913,1,6
757,BHR,Bahrain,2020-04-11T00:00:00.000Z,103,1016,0,6
